Transaction,Purchase_Date,Customer_ID,Gender,Marital_Status,Homeowner,Children,Annual_Income,City,State_or_Province,Country,Product_Family,Product_Department,Product_Category,Units_Sold,Revenue
2081,6/14/2012,1865,F,S,Y,2,$30K - $50K,Los Angeles,CA,USA,Food,Deli,Meat,4,$20.30
2082,6/14/2012,5765,M,M,N,2,$30K - $50K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,3,$14.63
2083,6/14/2012,5623,F,M,Y,4,$30K - $50K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,4,$12.64
2084,6/14/2012,8933,M,S,N,4,$10K - $30K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,2,$6.92
2085,6/14/2012,161,F,M,Y,1,$30K - $50K,San Diego,CA,USA,Food,Breakfast Foods,Breakfast Foods,4,$2.28
2086,6/14/2012,3549,F,M,N,2,$10K - $30K,Walla Walla,WA,USA,Non-Consumable,Periodicals,Magazines,2,$4.16
2087,6/15/2012,8864,M,M,Y,4,$70K - $90K,Los Angeles,CA,USA,Food,Frozen Foods,Meat,5,$42.44
2088,6/15/2012,4767,M,S,Y,3,$130K - $150K,Spokane,WA,USA,Drink,Beverages,Pure Juice Beverages,5,$25.08
2089,6/15/2012,6641,M,S,N,0,$30K - $50K,San Diego,CA,USA,Food,Baking Goods,Jams and Jellies,3,$17.78
2090,6/15/2012,3015,F,S,Y,1,$10K - $30K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,6,$36.89
2091,6/15/2012,5163,M,M,Y,3,$30K - $50K,Bremerton,WA,USA,Food,Produce,Vegetables,5,$22.04
2092,6/15/2012,2587,F,M,N,1,$70K - $90K,Spokane,WA,USA,Food,Baking Goods,Baking Goods,2,$5.98
2093,6/15/2012,6617,F,M,N,2,$10K - $30K,Los Angeles,CA,USA,Food,Produce,Specialty,4,$18.48
2094,6/15/2012,6107,F,M,Y,5,$50K - $70K,Bremerton,WA,USA,Food,Breakfast Foods,Breakfast Foods,4,$11.45
2095,6/15/2012,3825,M,S,N,5,$30K - $50K,Walla Walla,WA,USA,Food,Produce,Vegetables,5,$12.78
2096,6/15/2012,5877,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Produce,Vegetables,4,$16.38
2097,6/15/2012,6695,M,M,Y,1,$110K - $130K,Bellingham,WA,USA,Food,Deli,Meat,4,$8.57
2098,6/16/2012,282,F,S,N,3,$50K - $70K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Decongestants,4,$6.72
2099,6/16/2012,5167,F,S,N,3,$10K - $30K,San Diego,CA,USA,Non-Consumable,Household,Paper Products,6,$15.00
2100,6/16/2012,6429,M,S,Y,5,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,4,$11.92
2101,6/16/2012,180,F,S,N,4,$50K - $70K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,5,$27.65
2102,6/16/2012,4948,M,M,Y,5,$10K - $30K,Salem,OR,USA,Food,Starchy Foods,Starchy Foods,4,$13.31
2103,6/16/2012,7310,M,M,Y,5,$30K - $50K,Portland,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,7,$9.35
2104,6/16/2012,7906,M,M,Y,1,$10K - $30K,Salem,OR,USA,Drink,Beverages,Hot Beverages,5,$2.25
2105,6/16/2012,8663,M,S,N,5,$50K - $70K,Salem,OR,USA,Non-Consumable,Household,Electrical,5,$9.83
2106,6/16/2012,8841,M,M,Y,1,$10K - $30K,Salem,OR,USA,Non-Consumable,Periodicals,Magazines,3,$9.39
2107,6/16/2012,5537,F,S,N,0,$30K - $50K,Bremerton,WA,USA,Non-Consumable,Checkout,Hardware,5,$6.68
2108,6/16/2012,5813,M,S,N,4,$30K - $50K,Bremerton,WA,USA,Food,Produce,Vegetables,6,$11.53
2109,6/16/2012,3414,M,S,Y,0,$90K - $110K,Beverly Hills,CA,USA,Food,Frozen Foods,Vegetables,3,$10.89
2110,6/16/2012,9176,M,S,Y,4,$30K - $50K,Yakima,WA,USA,Non-Consumable,Household,Plastic Products,3,$7.46
2111,6/16/2012,5067,M,S,Y,2,$50K - $70K,Tacoma,WA,USA,Food,Baked Goods,Bread,5,$18.29
2112,6/16/2012,6417,M,S,N,2,$10K - $30K,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,$16.13
2113,6/16/2012,7190,M,S,N,2,$50K - $70K,Yakima,WA,USA,Food,Deli,Meat,4,$20.62
2114,6/16/2012,5616,F,S,N,3,$10K - $30K,Tacoma,WA,USA,Drink,Beverages,Carbonated Beverages,3,$12.48
2115,6/16/2012,5040,M,M,Y,3,$30K - $50K,Seattle,WA,USA,Non-Consumable,Household,Paper Products,4,$20.92
2116,6/16/2012,7257,M,S,N,0,$10K - $30K,Seattle,WA,USA,Non-Consumable,Household,Cleaning Supplies,5,$15.88
2117,6/17/2012,406,M,S,N,1,$30K - $50K,Los Angeles,CA,USA,Drink,Beverages,Carbonated Beverages,5,$6.19
2118,6/17/2012,665,F,S,N,4,$50K - $70K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,6,$21.16
2119,6/17/2012,4007,F,M,Y,4,$50K - $70K,Seattle,WA,USA,Food,Produce,Specialty,4,$18.64
2120,6/17/2012,1813,F,S,Y,4,$30K - $50K,Tacoma,WA,USA,Food,Produce,Specialty,5,$7.67
2121,6/18/2012,9306,M,M,Y,4,$50K - $70K,San Diego,CA,USA,Food,Dairy,Dairy,4,$7.31
2122,6/18/2012,8427,M,M,Y,3,$10K - $30K,Spokane,WA,USA,Non-Consumable,Periodicals,Magazines,4,$13.22
2123,6/18/2012,6309,M,M,Y,3,$10K - $30K,Bellingham,WA,USA,Food,Frozen Foods,Breakfast Foods,3,$19.12
2124,6/18/2012,7154,F,M,N,5,$50K - $70K,San Diego,CA,USA,Food,Baked Goods,Bread,6,$13.68
2125,6/18/2012,2280,F,S,N,2,$10K - $30K,Salem,OR,USA,Food,Canned Products,Fruit,4,$4.56
2126,6/18/2012,4209,M,S,Y,4,$50K - $70K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,3,$6.37
2127,6/18/2012,1195,F,S,Y,5,$10K - $30K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$18.53
2128,6/18/2012,7099,M,M,Y,5,$130K - $150K,Seattle,WA,USA,Food,Seafood,Seafood,3,$4.98
2129,6/18/2012,856,M,M,Y,5,$30K - $50K,Portland,OR,USA,Non-Consumable,Household,Electrical,5,$10.31
2130,6/18/2012,5877,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Produce,Vegetables,5,$13.46
2131,6/18/2012,7190,M,S,N,2,$50K - $70K,Yakima,WA,USA,Food,Produce,Fruit,4,$25.92
2132,6/18/2012,4118,M,S,N,1,$50K - $70K,Tacoma,WA,USA,Food,Canned Foods,Canned Soup,5,$10.08
2133,6/18/2012,4589,F,S,N,3,$10K - $30K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Hygiene,3,$5.92
2134,6/18/2012,8015,M,M,N,2,$10K - $30K,Salem,OR,USA,Food,Produce,Fruit,5,$26.05
2135,6/19/2012,5610,M,S,Y,4,$110K - $130K,Salem,OR,USA,Food,Snack Foods,Snack Foods,6,$12.84
2136,6/19/2012,1991,F,S,N,1,$50K - $70K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,$3.56
2137,6/19/2012,2689,M,S,Y,1,$30K - $50K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,6,$21.84
2138,6/19/2012,7811,M,S,N,4,$30K - $50K,Portland,OR,USA,Non-Consumable,Household,Electrical,2,$14.40
2139,6/19/2012,2587,F,M,N,1,$70K - $90K,Spokane,WA,USA,Food,Frozen Foods,Vegetables,5,$11.68
2140,6/19/2012,7056,F,M,Y,1,$10K - $30K,Bremerton,WA,USA,Food,Dairy,Dairy,6,$20.59
2141,6/19/2012,7479,F,M,Y,1,$10K - $30K,Seattle,WA,USA,Non-Consumable,Household,Bathroom Products,3,$4.32
2142,6/19/2012,7743,F,S,N,0,$30K - $50K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,3,$12.51
2143,6/19/2012,6530,M,S,Y,0,$110K - $130K,Tacoma,WA,USA,Food,Baking Goods,Jams and Jellies,3,$27.97
2144,6/20/2012,5210,F,S,Y,1,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Electrical,4,$28.19
2145,6/20/2012,9144,M,S,Y,1,$10K - $30K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Hygiene,2,$5.12
2146,6/20/2012,4836,M,S,Y,5,$50K - $70K,Portland,OR,USA,Food,Baked Goods,Bread,3,$6.14
2147,6/20/2012,1675,M,S,Y,2,$130K - $150K,Seattle,WA,USA,Drink,Beverages,Pure Juice Beverages,4,$6.08
2148,6/20/2012,4191,F,M,N,1,$30K - $50K,Los Angeles,CA,USA,Food,Dairy,Dairy,3,$14.63
2149,6/20/2012,9075,M,S,N,0,$30K - $50K,Los Angeles,CA,USA,Food,Canned Foods,Canned Soup,4,$5.40
2150,6/20/2012,8172,M,M,N,0,$50K - $70K,Tacoma,WA,USA,Food,Produce,Fruit,3,$2.24
2151,6/20/2012,7359,F,M,N,4,$10K - $30K,Salem,OR,USA,Food,Deli,Meat,6,$18.96
2152,6/20/2012,5199,F,M,Y,4,$150K +,Portland,OR,USA,Drink,Beverages,Carbonated Beverages,5,$4.58
2153,6/20/2012,2781,F,M,N,3,$10K - $30K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,5,$7.00
2154,6/20/2012,4445,F,S,Y,2,$50K - $70K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,4,$12.28
2155,6/20/2012,8070,M,S,N,3,$50K - $70K,Beverly Hills,CA,USA,Food,Dairy,Dairy,6,$21.00
2156,6/20/2012,7702,M,S,N,2,$30K - $50K,Spokane,WA,USA,Food,Produce,Vegetables,5,$30.46
2157,6/20/2012,9256,F,M,Y,3,$30K - $50K,Salem,OR,USA,Food,Baked Goods,Bread,4,$17.40
2158,6/20/2012,7720,F,M,Y,3,$130K - $150K,Tacoma,WA,USA,Non-Consumable,Health and Hygiene,Cold Remedies,2,$9.36
2159,6/20/2012,9263,F,M,Y,2,$30K - $50K,Spokane,WA,USA,Food,Breakfast Foods,Breakfast Foods,4,$8.76
2160,6/20/2012,8140,F,M,Y,1,$30K - $50K,Salem,OR,USA,Non-Consumable,Periodicals,Magazines,3,$7.61
2161,6/21/2012,4633,M,M,Y,1,$50K - $70K,Los Angeles,CA,USA,Food,Frozen Foods,Vegetables,4,$13.14
2162,6/21/2012,6754,M,M,Y,0,$90K - $110K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,4,$31.33
2163,6/21/2012,3693,M,S,N,0,$30K - $50K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,5,$4.62
2164,6/21/2012,2658,M,M,Y,4,$30K - $50K,Los Angeles,CA,USA,Food,Starchy Foods,Starchy Foods,7,$6.65
2165,6/21/2012,3462,M,S,N,4,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Carbonated Beverages,4,$5.38
2166,6/21/2012,5942,F,M,N,1,$50K - $70K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,5,$16.76
2167,6/21/2012,7843,F,S,N,4,$30K - $50K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,4,$12.01
2168,6/21/2012,9075,M,S,N,0,$30K - $50K,Los Angeles,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$13.00
2169,6/21/2012,2742,M,M,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Canned Foods,Canned Soup,5,$6.63
2170,6/21/2012,1310,F,M,Y,4,$10K - $30K,Spokane,WA,USA,Food,Produce,Fruit,5,$6.84
2171,6/21/2012,1622,M,M,Y,1,$70K - $90K,Bremerton,WA,USA,Non-Consumable,Household,Cleaning Supplies,4,$11.59
2172,6/21/2012,1310,F,M,Y,4,$10K - $30K,Spokane,WA,USA,Food,Baked Goods,Bread,4,$22.32
2173,6/21/2012,1897,F,S,Y,4,$130K - $150K,Salem,OR,USA,Food,Seafood,Seafood,3,$5.69
2174,6/21/2012,6105,M,S,Y,0,$30K - $50K,Yakima,WA,USA,Food,Frozen Foods,Frozen Desserts,6,$7.80
2175,6/21/2012,7502,M,S,N,1,$10K - $30K,Spokane,WA,USA,Food,Baked Goods,Bread,3,$4.62
2176,6/21/2012,7149,F,S,Y,4,$10K - $30K,Salem,OR,USA,Drink,Beverages,Hot Beverages,4,$10.12
2177,6/21/2012,1133,F,S,N,3,$30K - $50K,Los Angeles,CA,USA,Food,Produce,Vegetables,5,$8.58
2178,6/21/2012,9224,M,S,N,4,$30K - $50K,Tacoma,WA,USA,Food,Dairy,Dairy,3,$13.43
2179,6/22/2012,6772,M,S,N,2,$30K - $50K,San Diego,CA,USA,Food,Baking Goods,Jams and Jellies,4,$18.29
2180,6/22/2012,10055,M,M,Y,3,$10K - $30K,Seattle,WA,USA,Food,Baking Goods,Jams and Jellies,5,$3.02
2181,6/22/2012,6348,M,M,Y,2,$10K - $30K,Spokane,WA,USA,Food,Snacks,Candy,4,$19.21
2182,6/22/2012,6429,M,S,Y,5,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Pure Juice Beverages,4,$8.96
2183,6/22/2012,6647,M,S,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Eggs,Eggs,2,$7.88
2184,6/22/2012,3197,F,S,N,5,$50K - $70K,Yakima,WA,USA,Food,Produce,Vegetables,6,$28.64
2185,6/22/2012,905,M,S,Y,4,$50K - $70K,Bremerton,WA,USA,Food,Produce,Specialty,4,$5.42
2186,6/22/2012,4587,F,M,Y,5,$10K - $30K,San Francisco,CA,USA,Food,Dairy,Dairy,4,$23.31
2187,6/22/2012,7250,M,M,N,4,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,6,$9.86
2188,6/22/2012,2371,M,S,N,1,$10K - $30K,Spokane,WA,USA,Food,Baking Goods,Baking Goods,4,$19.82
2189,6/22/2012,1484,F,S,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Canned Products,Fruit,5,$12.01
2190,6/22/2012,1979,M,S,N,5,$30K - $50K,Bremerton,WA,USA,Food,Eggs,Eggs,4,$22.44
2191,6/22/2012,5616,F,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Produce,Vegetables,3,$15.66
2192,6/22/2012,995,M,M,Y,0,$30K - $50K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,3,$13.36
2193,6/22/2012,3196,M,S,N,2,$50K - $70K,Salem,OR,USA,Food,Frozen Foods,Vegetables,4,$16.29
2194,6/22/2012,4615,F,M,Y,2,$110K - $130K,Tacoma,WA,USA,Food,Baked Goods,Bread,3,$28.22
2195,6/22/2012,8769,M,M,Y,3,$70K - $90K,Yakima,WA,USA,Food,Baked Goods,Bread,6,$28.30
2196,6/23/2012,180,F,S,N,4,$50K - $70K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,5,$41.47
2197,6/23/2012,2658,M,M,Y,4,$30K - $50K,Los Angeles,CA,USA,Non-Consumable,Household,Electrical,4,$11.65
2198,6/23/2012,5498,M,S,Y,0,$110K - $130K,San Diego,CA,USA,Food,Baked Goods,Bread,3,$10.16
2199,6/23/2012,6982,M,M,Y,1,$70K - $90K,Salem,OR,USA,Food,Snack Foods,Snack Foods,2,$9.04
2200,6/24/2012,905,M,S,Y,4,$50K - $70K,Bremerton,WA,USA,Food,Produce,Vegetables,4,$25.06
2201,6/24/2012,5545,M,S,Y,3,$90K - $110K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,5,$7.38
2202,6/24/2012,7510,M,S,N,2,$10K - $30K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,4,$13.72
2203,6/24/2012,5809,M,M,Y,1,$10K - $30K,Salem,OR,USA,Food,Deli,Side Dishes,3,$16.34
2204,6/24/2012,2547,F,M,Y,3,$70K - $90K,Yakima,WA,USA,Non-Consumable,Household,Bathroom Products,5,$6.97
2205,6/24/2012,373,F,S,N,2,$10K - $30K,Salem,OR,USA,Food,Dairy,Dairy,5,$15.40
2206,6/24/2012,9788,F,M,N,0,$110K - $130K,Salem,OR,USA,Food,Canned Foods,Vegetables,2,$9.65
2207,6/24/2012,9651,F,S,Y,5,$130K - $150K,Bellingham,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,$10.64
2208,6/24/2012,8887,F,M,Y,5,$70K - $90K,Tacoma,WA,USA,Food,Dairy,Dairy,5,$34.66
2209,6/24/2012,7001,M,M,Y,5,$30K - $50K,Bremerton,WA,USA,Food,Deli,Meat,4,$6.84
2210,6/24/2012,7051,F,M,N,4,$30K - $50K,Spokane,WA,USA,Non-Consumable,Household,Plastic Products,6,$8.12
2211,6/24/2012,4125,M,M,Y,3,$30K - $50K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Pain Relievers,6,$13.33
2212,6/24/2012,573,M,S,N,2,$10K - $30K,Portland,OR,USA,Non-Consumable,Household,Paper Products,5,$12.89
2213,6/24/2012,1146,F,M,Y,5,$10K - $30K,San Diego,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,6,$23.10
2214,6/24/2012,3564,F,S,N,4,$50K - $70K,San Francisco,CA,USA,Food,Snack Foods,Snack Foods,3,$11.58
2215,6/24/2012,8623,M,S,N,4,$30K - $50K,San Diego,CA,USA,Food,Produce,Fruit,3,$9.39
2216,6/24/2012,8172,M,M,N,0,$50K - $70K,Tacoma,WA,USA,Food,Dairy,Dairy,3,$1.78
2217,6/24/2012,9461,M,S,N,4,$10K - $30K,Tacoma,WA,USA,Food,Produce,Vegetables,5,$15.54
2218,6/24/2012,9937,M,M,N,2,$10K - $30K,Tacoma,WA,USA,Food,Frozen Foods,Frozen Desserts,4,$4.37
2219,6/24/2012,467,F,S,N,1,$10K - $30K,Salem,OR,USA,Food,Canned Foods,Canned Soup,5,$23.06
2220,6/24/2012,2715,F,S,Y,3,$10K - $30K,Seattle,WA,USA,Drink,Beverages,Hot Beverages,4,$20.02
2221,6/25/2012,9898,F,M,Y,2,$30K - $50K,Seattle,WA,USA,Food,Canned Foods,Canned Soup,5,$5.12
2222,6/25/2012,3773,F,S,Y,1,$110K - $130K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,5,$4.95
2223,6/25/2012,7580,F,S,N,2,$110K - $130K,Tacoma,WA,USA,Food,Baking Goods,Jams and Jellies,3,$20.25
2224,6/25/2012,6367,F,S,N,1,$50K - $70K,Bremerton,WA,USA,Food,Canned Foods,Canned Shrimp,5,$26.12
2225,6/25/2012,5502,M,M,Y,3,$130K - $150K,Los Angeles,CA,USA,Non-Consumable,Household,Electrical,3,$9.04
2226,6/25/2012,2553,M,M,Y,2,$50K - $70K,Spokane,WA,USA,Food,Eggs,Eggs,6,$13.30
2227,6/25/2012,4417,M,M,Y,2,$70K - $90K,Bremerton,WA,USA,Food,Dairy,Dairy,4,$8.76
2228,6/25/2012,6061,M,M,Y,1,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Electrical,4,$1.60
2229,6/25/2012,1839,F,M,Y,3,$70K - $90K,Portland,OR,USA,Food,Frozen Foods,Meat,4,$26.64
2230,6/25/2012,9163,F,M,Y,5,$50K - $70K,Seattle,WA,USA,Food,Produce,Vegetables,5,$7.29
2231,6/25/2012,5731,F,M,N,3,$50K - $70K,Los Angeles,CA,USA,Drink,Beverages,Pure Juice Beverages,5,$5.85
2232,6/25/2012,1497,F,M,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Starchy Foods,Starchy Foods,2,$4.99
2233,6/25/2012,4019,F,S,N,4,$30K - $50K,Portland,OR,USA,Food,Dairy,Dairy,7,$25.16
2234,6/26/2012,521,M,M,Y,1,$30K - $50K,Portland,OR,USA,Food,Deli,Meat,3,$16.02
2235,6/26/2012,4143,F,S,N,2,$10K - $30K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Decongestants,3,$7.90
2236,6/26/2012,9318,M,M,Y,1,$110K - $130K,Spokane,WA,USA,Food,Snacks,Candy,3,$25.49
2237,6/26/2012,7366,F,M,Y,2,$30K - $50K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,4,$8.19
2238,6/26/2012,7257,M,S,N,0,$10K - $30K,Seattle,WA,USA,Food,Frozen Foods,Breakfast Foods,6,$18.40
2239,6/26/2012,5056,F,M,Y,5,$10K - $30K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Cold Remedies,5,$28.00
2240,6/26/2012,2385,F,S,Y,1,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Cleaning Supplies,3,$30.86
2241,6/27/2012,6897,F,M,Y,2,$150K +,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$6.69
2242,6/27/2012,3426,F,M,N,1,$70K - $90K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$6.84
2243,6/27/2012,8138,M,M,Y,4,$30K - $50K,San Diego,CA,USA,Food,Frozen Foods,Frozen Desserts,4,$8.28
2244,6/27/2012,690,F,S,Y,5,$150K +,San Diego,CA,USA,Non-Consumable,Household,Electrical,5,$19.14
2245,6/27/2012,5984,M,S,Y,1,$130K - $150K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,4,$22.97
2246,6/27/2012,9997,F,M,Y,2,$10K - $30K,Tacoma,WA,USA,Food,Dairy,Dairy,6,$3.17
2247,6/27/2012,9102,F,M,Y,2,$10K - $30K,Bremerton,WA,USA,Food,Frozen Foods,Frozen Entrees,3,$12.20
2248,6/27/2012,8283,M,M,Y,1,$130K - $150K,Tacoma,WA,USA,Drink,Dairy,Dairy,5,$3.59
2249,6/27/2012,4875,M,M,N,4,$70K - $90K,Salem,OR,USA,Drink,Beverages,Carbonated Beverages,4,$20.75
2250,6/28/2012,726,F,S,Y,4,$30K - $50K,Seattle,WA,USA,Food,Frozen Foods,Frozen Desserts,4,$17.47
2251,6/28/2012,9972,M,M,Y,1,$10K - $30K,Salem,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,3,$8.55
2252,6/28/2012,5407,M,M,Y,4,$50K - $70K,San Diego,CA,USA,Food,Dairy,Dairy,4,$19.13
2253,6/28/2012,8310,F,M,Y,1,$30K - $50K,Salem,OR,USA,Food,Canned Foods,Vegetables,5,$32.17
2254,6/28/2012,1414,F,S,Y,0,$30K - $50K,Los Angeles,CA,USA,Food,Starchy Foods,Starchy Foods,5,$16.10
2255,6/28/2012,9797,F,M,Y,5,$50K - $70K,Spokane,WA,USA,Non-Consumable,Checkout,Miscellaneous,5,$15.64
2256,6/28/2012,6736,F,S,Y,0,$90K - $110K,Tacoma,WA,USA,Food,Produce,Fruit,4,$15.96
2257,6/28/2012,7384,M,S,Y,5,$130K - $150K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,6,$18.92
2258,6/28/2012,9837,M,M,N,5,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,6,$30.36
2259,6/28/2012,2135,F,M,Y,3,$110K - $130K,Walla Walla,WA,USA,Food,Dairy,Dairy,1,$3.75
2260,6/28/2012,2106,M,S,N,5,$70K - $90K,Los Angeles,CA,USA,Food,Produce,Vegetables,4,$6.38
2261,6/28/2012,2863,M,M,Y,0,$70K - $90K,Tacoma,WA,USA,Food,Deli,Meat,5,$17.25
2262,6/28/2012,5674,F,S,Y,3,$50K - $70K,Beverly Hills,CA,USA,Food,Baked Goods,Bread,4,$10.53
2263,6/28/2012,9815,M,M,Y,5,$30K - $50K,Spokane,WA,USA,Food,Deli,Side Dishes,2,$10.70
2264,6/28/2012,5831,M,S,N,3,$30K - $50K,Bremerton,WA,USA,Food,Produce,Specialty,3,$7.40
2265,6/28/2012,1361,F,S,Y,0,$50K - $70K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$27.60
2266,6/29/2012,5060,M,M,N,3,$10K - $30K,Salem,OR,USA,Food,Deli,Meat,4,$2.75
2267,6/29/2012,115,F,S,Y,3,$90K - $110K,Los Angeles,CA,USA,Food,Dairy,Dairy,5,$2.70
2268,6/29/2012,3936,M,S,Y,4,$30K - $50K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,5,$22.63
2269,6/29/2012,7611,F,M,N,2,$50K - $70K,Los Angeles,CA,USA,Non-Consumable,Household,Electrical,6,$21.60
2270,6/29/2012,1915,M,S,Y,1,$150K +,Portland,OR,USA,Food,Snack Foods,Snack Foods,6,$18.56
2271,6/29/2012,10210,M,S,Y,3,$10K - $30K,Beverly Hills,CA,USA,Food,Frozen Foods,Vegetables,5,$9.57
2272,6/29/2012,7241,M,M,Y,4,$50K - $70K,Tacoma,WA,USA,Food,Baking Goods,Baking Goods,4,$16.26
2273,6/29/2012,5799,F,S,Y,4,$110K - $130K,Seattle,WA,USA,Food,Dairy,Dairy,3,$1.59
2274,6/29/2012,9251,M,M,Y,4,$90K - $110K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Decongestants,4,$8.27
2275,6/29/2012,4234,F,S,Y,4,$50K - $70K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,3,$22.50
2276,6/29/2012,4364,M,S,Y,4,$50K - $70K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,4,$9.31
2277,6/29/2012,4497,M,S,Y,3,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Periodicals,Magazines,3,$20.16
2278,6/29/2012,9373,M,S,Y,3,$10K - $30K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,5,$7.97
2279,6/29/2012,4315,M,S,N,2,$30K - $50K,Tacoma,WA,USA,Food,Eggs,Eggs,4,$16.90
2280,6/29/2012,5088,F,M,Y,2,$10K - $30K,Salem,OR,USA,Food,Produce,Vegetables,3,$13.52
2281,6/29/2012,7715,M,M,N,4,$130K - $150K,Salem,OR,USA,Food,Baked Goods,Bread,3,$3.59
2282,6/29/2012,907,F,M,N,3,$90K - $110K,Beverly Hills,CA,USA,Food,Produce,Fruit,3,$17.19
2283,6/29/2012,3763,F,S,Y,4,$50K - $70K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Cold Remedies,6,$18.11
2284,6/30/2012,99,F,S,N,3,$30K - $50K,Bremerton,WA,USA,Drink,Beverages,Pure Juice Beverages,6,$12.32
2285,6/30/2012,9237,F,S,N,4,$50K - $70K,Portland,OR,USA,Food,Produce,Vegetables,2,$16.15
2286,6/30/2012,3548,F,M,N,1,$90K - $110K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$6.70
2287,6/30/2012,1297,M,S,N,4,$30K - $50K,Spokane,WA,USA,Food,Dairy,Dairy,4,$7.13
2288,6/30/2012,5973,M,M,Y,2,$90K - $110K,Bremerton,WA,USA,Food,Frozen Foods,Meat,6,$20.42
2289,6/30/2012,1484,F,S,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Canned Foods,Vegetables,3,$4.54
2290,6/30/2012,8068,F,S,Y,4,$70K - $90K,Bremerton,WA,USA,Food,Produce,Fruit,5,$4.18
2291,6/30/2012,8647,F,S,N,1,$50K - $70K,Bremerton,WA,USA,Food,Eggs,Eggs,3,$7.02
2292,7/1/2012,2448,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Food,Frozen Foods,Pizza,4,$11.53
2293,7/1/2012,7190,M,S,N,2,$50K - $70K,Yakima,WA,USA,Food,Produce,Specialty,3,$7.41
2294,7/1/2012,5644,F,M,Y,2,$110K - $130K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,2,$10.98
2295,7/1/2012,1004,F,M,Y,3,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Candles,4,$12.98
